"quad_id","n_pixels","n_pairs","method","spectral_entropy","exact_entropy","boot_mean","boot_sd","boot_cv","boot_median","boot_min","boot_max"
"1913_d",5396,14555710,"bootstrap_mean",2.77739044766509,NA,2.77739044766509,0.140081954670816,0.0504365364936646,2.74945308064868,2.72773401681689,3.44309465614343
"1914_a",6009,18051036,"bootstrap_mean",2.76139587026038,NA,2.76139587026038,0.0811650262124084,0.0293927528053973,2.75132028422431,2.73264485144568,3.4268629741678
"1914_b",5067,12834711,"bootstrap_mean",2.76073468277174,NA,2.76073468277174,0.00825572893104096,0.00299041011892976,2.75967725661864,2.74280247733685,2.78703409314011
"1914_c",6599,21770101,"bootstrap_mean",2.84382835300516,NA,2.84382835300516,0.303145165069129,0.106597560555575,2.67123273844315,2.64017117654543,3.37607417860302
"1914_d",4874,11875501,"bootstrap_mean",2.87530962766457,NA,2.87530962766457,0.00741677922876796,0.00257947149670699,2.87447570177018,2.85602912602926,2.89320025232682
"1915_a",6227,19384651,"bootstrap_mean",2.83134629848822,NA,2.83134629848822,0.00877142029400746,0.00309796802273566,2.83150154317505,2.80310887099148,2.84912469462505
"1915_b",6145,18877440,"bootstrap_mean",2.83565322925276,NA,2.83565322925276,0.00842223545491299,0.00297012179346499,2.83451459788767,2.81766008287349,2.85903409637878
"1915_c",6915,23905155,"bootstrap_mean",2.838026021197,NA,2.838026021197,0.251208451088534,0.0885152036000649,2.73247295837193,2.71191559747887,3.42662896271197
"1915_d",4988,12437578,"bootstrap_mean",2.82059477282731,NA,2.82059477282731,0.22031808845942,0.0781105072525454,2.74402464794361,2.71905701732918,3.44132838001942
"1916_a",6341,20100970,"bootstrap_mean",2.7701398891392,NA,2.7701398891392,0.20812259128867,0.0751307152771057,2.70312089489731,2.68279880517335,3.40690719212598
"1916_b",7739,29942191,"bootstrap_mean",2.83217738574783,NA,2.83217738574783,0.300409308803505,0.106070089506128,2.66032821035145,2.63153666268177,3.35366171348801
"1916_c",6361,20227980,"bootstrap_mean",2.8659451314108,NA,2.8659451314108,0.00724414522892936,0.00252766361418906,2.8657146310561,2.84804735384662,2.88326024222772
"1916_d",4187,8763391,"bootstrap_mean",2.93211809534715,NA,2.93211809534715,0.00875130387550073,0.00298463554022186,2.93245721675656,2.91492959158163,2.95670022921678
"1917_a",7211,25995655,"bootstrap_mean",2.76665709240561,NA,2.76665709240561,0.00887580253912091,0.00320813250166952,2.76744521702596,2.74499951509587,2.78697483117439
"1917_b",6572,21592306,"bootstrap_mean",2.82424283945038,NA,2.82424283945038,0.00843691867914949,0.00298732055236134,2.82427592502684,2.80412769123561,2.8426891019103
"1917_c",5452,14859426,"bootstrap_mean",2.9549743453192,NA,2.9549743453192,0.00856254068733588,0.00289767005960621,2.95491564631551,2.93486336504558,2.97718512631971
"1917_d",4597,10563906,"bootstrap_mean",2.95862532010852,NA,2.95862532010852,0.00727482475058586,0.00245885300215001,2.95833800105162,2.93835659495779,2.97271468328711
"1918_a",5379,14464131,"bootstrap_mean",2.8247617755769,NA,2.8247617755769,0.00784197841487038,0.00277615566830191,2.82514643674515,2.80479976036658,2.84490293608114
"1918_b",7611,28959855,"bootstrap_mean",2.8228781395311,NA,2.8228781395311,0.267273705651117,0.0946812764987132,2.69912126557826,2.67466048306073,3.3895222517752
"1918_c",6554,21474181,"bootstrap_mean",2.97901983321325,NA,2.97901983321325,0.342882689166057,0.115099162933808,2.68469491132576,2.65864580838001,3.37577210570062
"1918_d",5980,17877210,"bootstrap_mean",2.86147127273159,NA,2.86147127273159,0.00875354304131097,0.00305910568619993,2.86167345694037,2.84235806768156,2.88193501543624
"1919_a",4967,12333061,"bootstrap_mean",2.8801983009047,NA,2.8801983009047,0.00791669529850103,0.00274866327641896,2.88157976054817,2.85972952355879,2.89473788023188
"1919_b",6255,19559385,"bootstrap_mean",2.81479167903693,NA,2.81479167903693,0.178069335566958,0.0632619944463827,2.76598500261389,2.74975495076861,3.46054795943736
"1919_c",6857,23505796,"bootstrap_mean",2.85169425163911,NA,2.85169425163911,0.0082490549984975,0.00289268563548006,2.85168042723409,2.82985284487528,2.86876023064869
"1919_d",6276,19690950,"bootstrap_mean",2.79591553687836,NA,2.79591553687836,0.115195280099084,0.0412012732786983,2.77722371684246,2.75182590784505,3.46101921697151
"1920_a",5917,17502486,"bootstrap_mean",2.85762362169624,NA,2.85762362169624,0.00884411880083485,0.00309492080541563,2.85755783467849,2.83682356756101,2.87617457030745
"1920_b",7317,26765586,"bootstrap_mean",2.86512263360566,NA,2.86512263360566,0.00778012434871897,0.00271545945624252,2.86502351152025,2.84473728167314,2.88597194398541
"1920_c",7416,27494820,"bootstrap_mean",2.82940872341135,NA,2.82940872341135,0.00861257795836296,0.00304394974366906,2.83033300731852,2.80828047450872,2.84723493496803
"1920_d",7278,26481003,"bootstrap_mean",2.78615861360587,NA,2.78615861360587,0.00950991032906762,0.0034132695398701,2.78463289544865,2.76843545754619,2.81166390468609
"1921_a",7105,25236960,"bootstrap_mean",2.75767220871784,NA,2.75767220871784,0.161933588886697,0.0587211157202715,2.71744117025501,2.69897961015418,3.41733807311364
"1921_b",8871,39342885,"bootstrap_mean",2.82142496451644,NA,2.82142496451644,0.207016482708581,0.073373024380275,2.75330980743518,2.73238215240941,3.45299331497512
"1921_c",8717,37988686,"bootstrap_mean",2.75658876723157,NA,2.75658876723157,0.0827719000931889,0.0300269307765904,2.74682068056499,2.7289064314048,3.43541223171638
"1921_d",1840,1691880,"exact_all_pixels",2.73519715212333,2.73519715212333,NA,NA,NA,NA,NA,NA
"1922_b",1866,1740045,"exact_all_pixels",2.84314504216027,2.84314504216027,NA,NA,NA,NA,NA,NA
"2_a",8273,34217128,"bootstrap_mean",2.77864669833318,NA,2.77864669833318,0.0815203924402169,0.029338163966336,2.76925204501164,2.74192124753461,3.44673602424225
"2_b",7786,30307005,"bootstrap_mean",2.98855058207144,NA,2.98855058207144,0.342223750187313,0.11451161383727,2.70221688326523,2.67773492161289,3.40117363021948
"2_c",6135,18816045,"bootstrap_mean",2.82112218089608,NA,2.82112218089608,0.00789158397597312,0.0027973208779871,2.82008073054924,2.80245299941966,2.84175907170061
"2_d",5100,13002450,"bootstrap_mean",2.91934639129211,NA,2.91934639129211,0.00722124806229631,0.00247358384186132,2.91997466012855,2.9033966640359,2.9351761277545
"20_a",8494,36069771,"bootstrap_mean",2.74952422438877,NA,2.74952422438877,0.0100269357673088,0.0036467893893671,2.74770652857257,2.71924269730918,2.77262460415547
"20_b",7734,29903511,"bootstrap_mean",2.65477194097683,NA,2.65477194097683,0.0101062005850827,0.00380680555986445,2.65609641869719,2.62918163968915,2.6782381391737
"20_c",7443,27695403,"bootstrap_mean",2.7657075294714,NA,2.7657075294714,0.0815080931661547,0.0294709734480612,2.75584574157635,2.73901360216366,3.43485989479383
"20_d",7563,28595703,"bootstrap_mean",2.70738983013762,NA,2.70738983013762,0.010082214821714,0.00372396125208223,2.70642791906649,2.68203962662465,2.73144693128011
"200_a",5888,17331328,"bootstrap_mean",2.81365887345455,NA,2.81365887345455,0.00724165372796058,0.00257374971652815,2.81338890947921,2.79843612270838,2.83067346876964
"200_b",6570,21579165,"bootstrap_mean",2.7990584697802,NA,2.7990584697802,0.208673291184099,0.0745512440833309,2.73168570266786,2.71021014901938,3.42808180791353
"200_c",8465,35823880,"bootstrap_mean",2.76245278193828,NA,2.76245278193828,0.159786689802401,0.0578423243456443,2.72436455936467,2.70407388839272,3.41474624096652
"200_d",7096,25173060,"bootstrap_mean",2.72509195976118,NA,2.72509195976118,0.0840165681238798,0.0308307276834954,2.71435042125387,2.6931153793196,3.41364693357535
"201_a",8762,38381941,"bootstrap_mean",2.76993298840991,NA,2.76993298840991,0.232003419360343,0.0837577733219913,2.68356891600733,2.66305777757527,3.38241621001543
"201_b",8570,36718165,"bootstrap_mean",2.78151115580257,NA,2.78151115580257,0.0811133081508556,0.0291615972783872,2.77187160894811,2.74701942752859,3.4469653500232
"201_c",5458,14892153,"bootstrap_mean",3.01727155926939,NA,3.01727155926939,0.00779610644169077,0.00258382657594749,3.01818486983278,2.9943665009794,3.03627622380298
"201_d",7408,27435528,"bootstrap_mean",2.9255572663802,NA,2.9255572663802,0.0106592027479865,0.00364347773003096,2.9277472769207,2.8972560413039,2.94715600964781
"202_a",6161,18975880,"bootstrap_mean",2.97059287358531,NA,2.97059287358531,0.00940756604750512,0.00316689847712144,2.97049470871359,2.94662934647187,2.99132143743501
"202_b",4835,11686195,"bootstrap_mean",2.97013102813923,NA,2.97013102813923,0.00750119065333885,0.00252554199874418,2.97052681042001,2.94890704868342,2.98764526598888
"202_c",6198,19204503,"bootstrap_mean",2.81389849641378,NA,2.81389849641378,0.00829374973424956,0.00294742320834233,2.81432075916027,2.79065344240532,2.83156659442296
"202_d",5463,14919453,"bootstrap_mean",3.01848659907525,NA,3.01848659907525,0.082965715411537,0.0274858650811817,3.02884132447071,2.33818516022624,3.04717891722615
"203_a",7514,28226341,"bootstrap_mean",2.97584452565918,NA,2.97584452565918,0.00927756129469057,0.00311762298557432,2.97674536112813,2.95624407905843,2.99949052615789
"203_b",8010,32076045,"bootstrap_mean",2.86281653039383,NA,2.86281653039383,0.0108606654081284,0.00379369941902437,2.86218526580288,2.84227301173601,2.89078479917422
"203_c",7998,31980003,"bootstrap_mean",2.880165299611,NA,2.880165299611,0.00954019681105249,0.00331237822091009,2.87911433697736,2.86054721798657,2.90227823183435
"203_d",8148,33190878,"bootstrap_mean",2.82757956623529,NA,2.82757956623529,0.00859607369810643,0.00304008198416551,2.82746634243077,2.80000013841256,2.84517328011241
"204_a",7381,27235890,"bootstrap_mean",2.76414203022633,NA,2.76414203022633,0.00900845772405637,0.00325904299618017,2.76299450509132,2.74158043838286,2.7855006750539
"204_b",6305,19873360,"bootstrap_mean",2.82621393696287,NA,2.82621393696287,0.00832948573441818,0.00294722406732213,2.82670746281921,2.81009433627869,2.84361572122336
"204_c",7163,25650703,"bootstrap_mean",2.80085609801713,NA,2.80085609801713,0.115110005032522,0.0410981503526777,2.78193810245639,2.76124462962026,3.47160167767505
"204_d",7147,25536231,"bootstrap_mean",2.78939340179548,NA,2.78939340179548,0.159901751369079,0.057324919197899,2.75265554268664,2.73085625610344,3.43528074858681
"205_a",6037,18219666,"bootstrap_mean",2.97303997759459,NA,2.97303997759459,0.00769652595362181,0.00258877311157076,2.9729021836939,2.95727890666682,2.99483373623467
"205_b",7898,31185253,"bootstrap_mean",2.88451806185525,NA,2.88451806185525,0.00858249008818827,0.0029753636150464,2.88425443613195,2.86287573456676,2.90324862810106
"205_c",7984,31868136,"bootstrap_mean",2.88120314052478,NA,2.88120314052478,0.0103182058374041,0.0035812142824212,2.881857984087,2.8599249665396,2.90396414637314
"205_d",7308,26699778,"bootstrap_mean",2.81266134082278,NA,2.81266134082278,0.0092135151246735,0.00327572857455292,2.81279543441949,2.79237116855193,2.83746629748918
"206_a",6636,22014930,"bootstrap_mean",2.97832042434863,NA,2.97832042434863,0.00890989714047326,0.00299158447413256,2.97734620881692,2.96062848334742,3.002299519099
"206_b",6716,22548970,"bootstrap_mean",2.93516088234797,NA,2.93516088234797,0.00860176626964035,0.00293059447656559,2.93416502347476,2.9167322619224,2.95764757347517
"206_c",4484,10050886,"bootstrap_mean",2.9947884694728,NA,2.9947884694728,0.00814733200736732,0.0027205033311757,2.99403538311469,2.97543191051076,3.01456018410654
"206_d",5934,17603211,"bootstrap_mean",2.94489218105024,NA,2.94489218105024,0.00732800937229912,0.00248837951333271,2.94423459816803,2.92928007859892,2.96162849136342
"207_a",6996,24468510,"bootstrap_mean",2.88121719672811,NA,2.88121719672811,0.00820814481382762,0.00284884625260072,2.88198193949843,2.8664643192406,2.89519437222195
"207_b",5962,17769741,"bootstrap_mean",2.87942091082996,NA,2.87942091082996,0.00925632867281025,0.00321464938939483,2.87984391333175,2.85842440470487,2.9043161241829
"207_c",6902,23815351,"bootstrap_mean",2.80615696362685,NA,2.80615696362685,0.00851019994053685,0.00303268849563488,2.80533713592719,2.79111998184079,2.82907605579545
"207_d",6955,24182535,"bootstrap_mean",2.90642195313332,NA,2.90642195313332,0.00750894886020883,0.00258357147767676,2.90587756186482,2.88983150448039,2.92315551439582
"208_a",8864,39280816,"bootstrap_mean",2.71373795818873,NA,2.71373795818873,0.0805486218395015,0.029681797977747,2.70393341954912,2.68535492329967,3.37407307583186
"208_b",6765,22879230,"bootstrap_mean",2.82672255472332,NA,2.82672255472332,0.009411273676129,0.0033293941990887,2.82656015902448,2.80991508833864,2.85206276825116
"208_c",6805,23150610,"bootstrap_mean",2.73590074120011,NA,2.73590074120011,0.14086409622566,0.051487283184064,2.70712998260257,2.68622222000866,3.39998427803776
"208_d",6816,23225520,"bootstrap_mean",2.78291854813467,NA,2.78291854813467,0.160082689136865,0.0575233110017411,2.74438338741588,2.72631780348717,3.43650181174034
"209_a",8051,32405275,"bootstrap_mean",2.7226931895476,NA,2.7226931895476,0.113092674191304,0.0415370614013603,2.70351792061423,2.68158144923201,3.37694666279035
"209_b",8389,35183466,"bootstrap_mean",2.73727679726826,NA,2.73727679726826,0.190189650880727,0.0694813367323799,2.68023073936908,2.66234558265722,3.36673960964781
"209_c",8032,32252496,"bootstrap_mean",2.72668955857998,NA,2.72668955857998,0.159875576205407,0.0586335821407803,2.6889255691013,2.66288630708069,3.38292861331968
"209_d",7819,30564471,"bootstrap_mean",3.11368187997013,NA,3.11368187997013,0.307891250755379,0.0988833357498721,3.29466901423269,2.59145997402884,3.31715854173203
"21_a",8105,32841460,"bootstrap_mean",3.14681479875461,NA,3.14681479875461,0.294586969426137,0.0936143333070391,3.30883601794068,2.61103649125144,3.33737309855092
"21_b",7677,29464326,"bootstrap_mean",2.74374095401951,NA,2.74374095401951,0.116200379321183,0.0423510751446679,2.72577468957867,2.69715024207937,3.41644782415875
"21_c",8007,32052021,"bootstrap_mean",2.72979770487485,NA,2.72979770487485,0.221171868452076,0.0810213401737093,2.65069052588444,2.63375514429733,3.36115794621355
"21_d",8318,34590403,"bootstrap_mean",2.7339404470988,NA,2.7339404470988,0.231087522298279,0.0845254411241854,2.64672527201233,2.62395437211638,3.34305740031688
"210_a",7262,26364691,"bootstrap_mean",2.81880873060344,NA,2.81880873060344,0.218587928197405,0.0775462080219295,2.74225305108559,2.71994182962974,3.43824258776518
"210_b",7544,28452196,"bootstrap_mean",2.80067582163899,NA,2.80067582163899,0.138818002042047,0.049565894406447,2.77173678451671,2.74568206734674,3.45237172244094
"210_c",8895,39556065,"bootstrap_mean",2.75927458882097,NA,2.75927458882097,0.14055299489138,0.0509383862921152,2.72960975305204,2.70801867995796,3.42277278569615
"210_d",7892,31137886,"bootstrap_mean",2.8123401575118,NA,2.8123401575118,0.0110131530587775,0.00391601031239454,2.81183714191642,2.78404499301971,2.83946447091475
"211_a",8168,33354028,"bootstrap_mean",2.76999063740066,NA,2.76999063740066,0.161089957549918,0.0581554158973924,2.73188449639101,2.69920331813424,3.42410851108984
"211_b",7953,31621128,"bootstrap_mean",2.80142916649219,NA,2.80142916649219,0.0109612070381845,0.0039127196822576,2.80213709146157,2.7687885035753,2.82711247508375
"211_c",7125,25379250,"bootstrap_mean",2.77418731613616,NA,2.77418731613616,0.0819540679573082,0.029541649001356,2.76522598042757,2.74139561948767,3.44555949329692
"211_d",6830,23321035,"bootstrap_mean",2.81598179879631,NA,2.81598179879631,0.00821398150013722,0.00291691569300919,2.81544888982489,2.79984149404262,2.83167233569627
"212_a",6721,22582560,"bootstrap_mean",2.85608096631712,NA,2.85608096631712,0.00776230775653656,0.00271781782382239,2.85578465247985,2.83593465097866,2.87193068364424
"212_b",7618,29013153,"bootstrap_mean",2.82915582088618,NA,2.82915582088618,0.00967225217574836,0.00341877676172629,2.82848860078323,2.80984468103269,2.85932542211385
"212_c",7347,26985531,"bootstrap_mean",2.80821117765987,NA,2.80821117765987,0.241227054905049,0.0859006106179192,2.71170776011211,2.68560523968691,3.40617282775748
"212_d",7159,25622061,"bootstrap_mean",2.84448090597139,NA,2.84448090597139,0.00714378340766818,0.0025114541611692,2.84332820394588,2.82742007979318,2.85983517455501
"213_a",6741,22717170,"bootstrap_mean",2.823415154722,NA,2.823415154722,0.00959201657685163,0.00339731001330411,2.82360916545735,2.79839591267175,2.84819021755739
"213_b",6455,20830285,"bootstrap_mean",2.78411873612014,NA,2.78411873612014,0.082754806831358,0.0297238784243385,2.77464015108536,2.75745812110406,3.4632300376589
"213_c",8081,32647240,"bootstrap_mean",2.76094035625644,NA,2.76094035625644,0.115669692080242,0.0418950347181998,2.74301716129945,2.71911491452854,3.4318016203794
"213_d",6922,23953581,"bootstrap_mean",2.86288383090289,NA,2.86288383090289,0.00972442731842818,0.00339672438450334,2.8616120565271,2.84125251754427,2.88509890833833
"214_a",7224,26089476,"bootstrap_mean",2.71347723951456,NA,2.71347723951456,0.00968638454754239,0.00356973126823621,2.71277841216646,2.6894080706434,2.7317675529659
"214_b",7796,30384910,"bootstrap_mean",3.06529299966189,NA,3.06529299966189,0.334926973778835,0.109264260811537,3.32224476007754,2.63072684465714,3.34939191648928
"214_c",8224,33812976,"bootstrap_mean",3.18559390044286,NA,3.18559390044286,0.260931059287813,0.0819097058327298,3.30139999877229,2.59581505077175,3.32326034541093
"214_d",7363,27103203,"bootstrap_mean",2.82234453098137,NA,2.82234453098137,0.00992888847547283,0.00351795762936866,2.82278340115676,2.79508033693922,2.84572370182959
"215_a",7368,27140028,"bootstrap_mean",2.87982080328848,NA,2.87982080328848,0.00995358682108838,0.0034563215911637,2.87986112464187,2.85845053593679,2.90726459850543
"215_b",8517,36265386,"bootstrap_mean",2.73085211939489,NA,2.73085211939489,0.0117881616680032,0.00431666057062632,2.73125212031182,2.70382680825151,2.75322199644191
"215_c",7072,25003056,"bootstrap_mean",2.90915409778157,NA,2.90915409778157,0.0102892832826025,0.00353686430376746,2.91134123105916,2.88434996392745,2.929093185019
"215_d",6853,23478378,"bootstrap_mean",2.91417434614538,NA,2.91417434614538,0.0101897967801287,0.00349663251740817,2.91250010992203,2.89232329067267,2.94197338647518
"216_a",8583,36829653,"bootstrap_mean",2.75501535263292,NA,2.75501535263292,0.0110496174003232,0.00401072806718238,2.75423193774431,2.73259711335942,2.77962027010097
"216_b",7773,30205878,"bootstrap_mean",2.88535046767008,NA,2.88535046767008,0.0115617903679007,0.00400706621169554,2.8842930127896,2.85964990593039,2.91247018612493
"216_c",8001,32004000,"bootstrap_mean",2.77231107538894,NA,2.77231107538894,0.00956144882709883,0.00344890907516842,2.7726556273762,2.75015243392276,2.79384430462425
"216_d",7645,29219190,"bootstrap_mean",2.90422924429719,NA,2.90422924429719,0.0126058674906954,0.00434052081647776,2.90520950480923,2.87843063947918,2.9269542057671
"217_a",8638,37303203,"bootstrap_mean",2.87347355804205,NA,2.87347355804205,0.0111210880915487,0.00387025941492444,2.87515173135189,2.83579836833819,2.89366440678648
"217_b",7356,27051690,"bootstrap_mean",2.86801783986517,NA,2.86801783986517,0.0114325647116954,0.00398622510389715,2.86864631351786,2.84377040739454,2.8918291491527
"217_c",8733,38128278,"bootstrap_mean",2.76986469094038,NA,2.76986469094038,0.00898598359278554,0.0032441958707141,2.76998753865992,2.74237667131481,2.79245360156317
"217_d",7850,30807325,"bootstrap_mean",2.70411989665918,NA,2.70411989665918,0.0103043675201334,0.00381061784015717,2.70259136024305,2.67992365479541,2.72899644483988
"218_a",8453,35722378,"bootstrap_mean",2.64873673066672,NA,2.64873673066672,0.113282918174679,0.0427686590604137,2.66855290044669,1.99058697816928,2.68528272849293
"218_b",8774,38487151,"bootstrap_mean",2.81931482864502,NA,2.81931482864502,0.334332120722222,0.118586302361593,2.57212873198264,2.5448133489338,3.27569458293706
"218_c",9101,41409550,"bootstrap_mean",2.63903963292821,NA,2.63903963292821,0.1600582978897,0.0606502061934186,2.60166709315378,2.57339867789306,3.28950011383139
"218_d",8543,36487153,"bootstrap_mean",2.85784529963246,NA,2.85784529963246,0.326484264738147,0.114241405852211,2.62941612815955,2.60553344891647,3.32981769784716
"219_a",7355,27044335,"bootstrap_mean",2.95776029650394,NA,2.95776029650394,0.0108166448630866,0.00365703903587855,2.95805329150357,2.92983634709185,2.98959147325015
"219_b",7555,28535235,"bootstrap_mean",2.95996455843604,NA,2.95996455843604,0.0821537289793366,0.0277549704928712,2.96927363410309,2.28974395263844,2.99682393364749
"219_c",7462,27836991,"bootstrap_mean",2.7867136566692,NA,2.7867136566692,0.00956732028769392,0.00343319101508592,2.78829530488318,2.75662653780866,2.80793749053427
"219_d",7468,27881778,"bootstrap_mean",2.83518756204909,NA,2.83518756204909,0.0089727478671589,0.00316478104915006,2.83575005889985,2.81848347610082,2.85144099764522
"22_a",8182,33468471,"bootstrap_mean",2.77351985785899,NA,2.77351985785899,0.275848844083917,0.0994580382405691,2.64035518407082,2.61735241628155,3.33789667472415
"22_b",8094,32752371,"bootstrap_mean",2.69217720762585,NA,2.69217720762585,0.11494382936822,0.0426954916053188,2.67463057200741,2.64703778087327,3.35781627593018
"22_c",7136,25457680,"bootstrap_mean",2.91478053742055,NA,2.91478053742055,0.0109551554518712,0.00375848380734901,2.91447641745551,2.88935316554684,2.93891211330912
"22_d",7778,30244753,"bootstrap_mean",2.70584837956161,NA,2.70584837956161,0.011190017148187,0.00413549304266634,2.70450432575152,2.68151276749974,2.72662685512279
"220_a",7169,25693696,"bootstrap_mean",2.86963370795448,NA,2.86963370795448,0.0091475459741861,0.00318770508892113,2.86914202148557,2.84983697418102,2.8917648682703
"220_b",8373,35049378,"bootstrap_mean",2.8050637557459,NA,2.8050637557459,0.0110272991732431,0.00393121159925678,2.80480203382209,2.78169753630884,2.82793603041873
"220_c",5907,17443371,"bootstrap_mean",2.85801855755521,NA,2.85801855755521,0.248274965859804,0.086869612936377,2.96372039738423,2.27567764818933,2.9863741821978
"220_d",7562,28588141,"bootstrap_mean",2.82487752567859,NA,2.82487752567859,0.00980263331223732,0.00347010913681382,2.82451533888344,2.80341018649945,2.848738045051
"221_a",7711,29725905,"bootstrap_mean",2.77258524776464,NA,2.77258524776464,0.0101294456164005,0.00365342981773681,2.77369217890137,2.74964593557387,2.79336588601956
"221_b",9009,40576536,"bootstrap_mean",2.65453269677949,NA,2.65453269677949,0.115714872999077,0.0435914287812178,2.63556613210802,2.61194080365412,3.3319068358378
"221_c",7676,29456650,"bootstrap_mean",2.75585719345357,NA,2.75585719345357,0.00879842227538289,0.00319262634373189,2.75507789324022,2.73516597519878,2.77638453556678
"221_d",7690,29564205,"bootstrap_mean",2.7118239000711,NA,2.7118239000711,0.00906014592742858,0.00334097871443313,2.71343860791459,2.69138225687821,2.72861899592162
"222_a",7403,27398503,"bootstrap_mean",2.69224791004205,NA,2.69224791004205,0.16076482673534,0.0597139758696398,2.65279249142343,2.63208976793526,3.34104468554013
"222_b",8370,35024265,"bootstrap_mean",3.09411170776451,NA,3.09411170776451,0.292992198113084,0.094693477736384,3.24864497149194,2.54798940160463,3.27205667923281
"222_c",6127,18767001,"bootstrap_mean",2.76743526958932,NA,2.76743526958932,0.0821049738099469,0.0296682544709099,2.77859142099624,2.0943866391641,2.79818144138705
"222_d",7274,26451901,"bootstrap_mean",3.0490201600683,NA,3.0490201600683,0.302079623543,0.0990743280412527,3.22208333689975,2.53037231935347,3.24310901561215
"223_a",7727,29849401,"bootstrap_mean",2.78745668685401,NA,2.78745668685401,0.260015585172071,0.0932805831202101,2.66990736584421,2.64527759083154,3.37660411050626
"223_b",7821,30580110,"bootstrap_mean",2.73785991941221,NA,2.73785991941221,0.282441108268286,0.103161270693835,2.59519361983026,2.56917955435164,3.29122231319042
"223_c",8182,33468471,"bootstrap_mean",2.73035889856557,NA,2.73035889856557,0.280960583870512,0.102902436752223,2.5889579928212,2.56333284043369,3.2803222991353
"223_d",7496,28091260,"bootstrap_mean",2.82900190924855,NA,2.82900190924855,0.313419762035654,0.110788105519132,2.63568344582583,2.61207254080599,3.33640650330291
"224_a",6634,22001661,"bootstrap_mean",2.71391744196095,NA,2.71391744196095,0.00957611981994504,0.00352852289162702,2.71421071968891,2.69221767711969,2.73828069262907
"224_b",7850,30807325,"bootstrap_mean",2.71946245608858,NA,2.71946245608858,0.0109036482195643,0.00400948657892013,2.71770187853511,2.70072014716988,2.74807753470391
"224_c",7569,28641096,"bootstrap_mean",2.85928364864055,NA,2.85928364864055,0.0826097230210984,0.0288917551290776,2.86841447358255,2.18447677057821,2.89412680186376
"224_d",7825,30611400,"bootstrap_mean",2.71997064994841,NA,2.71997064994841,0.0105779024899079,0.00388897670278483,2.72073531826709,2.69113844077896,2.74551762707437
"23_a",7339,26926791,"bootstrap_mean",2.87723727297452,NA,2.87723727297452,0.0129562631641667,0.00450302214762161,2.87840407003569,2.84247305384136,2.9067389807201
"23_b",6661,22181130,"bootstrap_mean",2.82017217170931,NA,2.82017217170931,0.229433275429939,0.0813543505362934,2.90572507076978,2.21958580906258,2.9347734793432
"23_c",6929,24002056,"bootstrap_mean",2.94653139656989,NA,2.94653139656989,0.0104017196973519,0.00353015742831071,2.94530109536575,2.91443122511321,2.97199810003552
"23_d",6958,24203403,"bootstrap_mean",2.76497461182873,NA,2.76497461182873,0.00904407140633464,0.00327094193474455,2.7641570730646,2.74440230682381,2.7859899270403
"24_a",6594,21737121,"bootstrap_mean",2.84265928333013,NA,2.84265928333013,0.00914025667320473,0.00321538945128066,2.84174565038599,2.82279229622476,2.85941545566275
"24_b",5546,15376285,"bootstrap_mean",2.9988054470175,NA,2.9988054470175,0.00720821848799467,0.00240369661031652,2.99831058408349,2.97822706671946,3.01625905375825
"24_c",496,122760,"exact_all_pixels",2.85381787982095,2.85381787982095,NA,NA,NA,NA,NA,NA
"24_d",3080,4741660,"bootstrap_mean",2.23877524959359,NA,2.23877524959359,0.114988235506615,0.051362116642789,2.22005734877937,2.1908762608173,2.91016986138019
"3_a",7974,31788351,"bootstrap_mean",2.75576134860881,NA,2.75576134860881,0.139443166133103,0.0506005958039503,2.72689348226212,2.70365285596184,3.41289542429394
"3_b",7302,26655951,"bootstrap_mean",2.74902033906162,NA,2.74902033906162,0.00894893293558321,0.00325531710639796,2.74976990970202,2.72871109964506,2.76466327539511
"3_c",7704,29671956,"bootstrap_mean",2.75990030676791,NA,2.75990030676791,0.0100688752745322,0.0036482749937891,2.76051550283092,2.72305038443092,2.78136189525008
"3_d",7647,29234481,"bootstrap_mean",2.78295442502068,NA,2.78295442502068,0.207531251645183,0.0745722782160334,2.71536199839585,2.69805627626189,3.41121217676642
"300_a",7170,25700865,"bootstrap_mean",2.77960690303673,NA,2.77960690303673,0.00815102528496877,0.00293243813578954,2.78076229883643,2.7488171763005,2.79816556735694
"300_b",5886,17319555,"bootstrap_mean",2.83340040935168,NA,2.83340040935168,0.00856864637479623,0.00302415653873532,2.83369778437201,2.81423949610398,2.85579823353129
"300_c",6332,20043946,"bootstrap_mean",2.85341405270187,NA,2.85341405270187,0.308350952344916,0.108063865478247,2.67047471517928,2.64409505330643,3.37150823788084
"300_d",4499,10118251,"bootstrap_mean",2.81095778403642,NA,2.81095778403642,0.0078653782047335,0.00279811324431887,2.81166064936832,2.78969757774179,2.82780957467562
"301_a",7436,27643330,"bootstrap_mean",2.8681089681411,NA,2.8681089681411,0.283799915671623,0.0989501859322875,2.72328419793125,2.70492498847865,3.42463977947388
"301_b",6917,23918986,"bootstrap_mean",2.74122671322506,NA,2.74122671322506,0.0828498584225048,0.0302236433137016,2.73255778127464,2.7131673909989,3.42130420898596
"301_c",6137,18828316,"bootstrap_mean",2.76706223908329,NA,2.76706223908329,0.00822218866613499,0.0029714505694888,2.76842974074213,2.74459684051358,2.78417346024972
